Weight of minimal spanning tree: 229033
Edges of tree:
(1, 24, 274)
(2, 206, 236)
(3, 975, 196)
(4, 237, 254)
(5, 167, 182)
(6, 329, 210)
(7, 928, 236)
(8, 566, 116)
(9, 957, 203)
(10, 889, 217)
(11, 394, 257)
(12, 277, 202)
(13, 496, 247)
(14, 725, 245)
(15, 227, 172)
(16, 959, 198)
(17, 749, 278)
(18, 420, 249)
(19, 493, 136)
(20, 203, 293)
(21, 460, 153)
(22, 851, 241)
(23, 925, 237)
(24, 947, 186)
(25, 343, 305)
(26, 289, 216)
(27, 487, 206)
(28, 839, 238)
(29, 146, 234)
(30, 856, 256)
(31, 380, 202)
(32, 488, 303)
(33, 637, 228)
(34, 687, 261)
(35, 738, 253)
(36, 453, 117)
(37, 546, 288)
(38, 821, 281)
(39, 683, 155)
(40, 50, 236)
(41, 768, 268)
(42, 523, 234)
(43, 450, 238)
(44, 724, 285)
(45, 318, 235)
(46, 424, 221)
(47, 639, 268)
(48, 400, 255)
(49, 313, 227)
(50, 243, 180)
(51, 782, 268)
(52, 395, 234)
(53, 847, 193)
(54, 810, 180)
(55, 745, 259)
(11, 56, 201)
(57, 346, 244)
(58, 125, 218)
(59, 868, 218)
(60, 621, 186)
(61, 570, 176)
(62, 827, 295)
(63, 225, 233)
(64, 713, 176)
(65, 971, 261)
(66, 573, 217)
(67, 805, 300)
(68, 163, 148)
(69, 556, 262)
(70, 776, 225)
(71, 253, 252)
(72, 258, 225)
(73, 625, 216)
(74, 210, 237)
(29, 75, 307)
(76, 891, 260)
(77, 734, 131)
(60, 78, 236)
(79, 151, 264)
(80, 958, 140)
(81, 799, 242)
(82, 722, 278)
(83, 175, 167)
(84, 762, 246)
(85, 333, 243)
(66, 86, 242)
(87, 206, 242)
(88, 171, 294)
(89, 454, 282)
(90, 994, 247)
(91, 124, 260)
(92, 413, 182)
(93, 148, 204)
(94, 739, 240)
(95, 908, 233)
(96, 416, 243)
(97, 979, 211)
(14, 98, 257)
(99, 578, 245)
(100, 580, 278)
(101, 650, 312)
(102, 459, 244)
(103, 257, 228)
(104, 632, 200)
(105, 701, 327)
(106, 699, 183)
(107, 236, 253)
(108, 771, 161)
(109, 493, 221)
(110, 465, 259)
(111, 950, 214)
(112, 366, 227)
(113, 629, 222)
(114, 569, 299)
(115, 449, 214)
(116, 234, 187)
(117, 914, 249)
(118, 394, 269)
(119, 717, 234)
(120, 524, 274)
(121, 213, 188)
(122, 182, 161)
(123, 182, 192)
(124, 174, 250)
(125, 419, 198)
(126, 300, 281)
(127, 524, 234)
(128, 890, 278)
(129, 480, 266)
(36, 130, 180)
(131, 908, 253)
(132, 349, 247)
(133, 388, 218)
(134, 641, 249)
(135, 388, 257)
(136, 194, 255)
(137, 790, 200)
(138, 750, 264)
(139, 887, 216)
(140, 690, 215)
(141, 442, 168)
(142, 886, 253)
(143, 316, 238)
(144, 886, 212)
(145, 416, 138)
(146, 471, 266)
(147, 353, 241)
(148, 385, 204)
(149, 777, 231)
(15, 150, 162)
(151, 908, 244)
(28, 152, 164)
(153, 981, 238)
(154, 468, 269)
(155, 358, 271)
(156, 349, 281)
(157, 832, 215)
(158, 322, 267)
(159, 295, 203)
(160, 610, 175)
(161, 903, 276)
(162, 374, 184)
(39, 163, 249)
(164, 486, 156)
(165, 363, 271)
(166, 616, 241)
(167, 717, 203)
(168, 937, 235)
(169, 651, 209)
(170, 213, 164)
(171, 784, 266)
(172, 254, 186)
(173, 574, 236)
(174, 999, 167)
(119, 175, 229)
(176, 628, 244)
(177, 243, 220)
(178, 438, 238)
(179, 677, 237)
(180, 577, 250)
(181, 566, 213)
(182, 686, 198)
(183, 241, 98)
(184, 797, 233)
(7, 185, 282)
(186, 503, 215)
(187, 943, 228)
(188, 435, 249)
(24, 189, 242)
(190, 805, 242)
(191, 446, 244)
(192, 538, 217)
(193, 536, 150)
(142, 194, 253)
(195, 787, 321)
(196, 811, 273)
(197, 933, 239)
(198, 420, 251)
(199, 469, 166)
(200, 484, 252)
(48, 201, 265)
(202, 319, 187)
(203, 557, 215)
(204, 540, 270)
(205, 715, 265)
(150, 206, 223)
(207, 354, 209)
(208, 968, 299)
(96, 209, 276)
(52, 210, 250)
(19, 211, 221)
(118, 212, 227)
(16, 213, 166)
(214, 550, 232)
(215, 320, 264)
(216, 802, 207)
(217, 975, 211)
(218, 308, 241)
(15, 219, 205)
(220, 736, 272)
(66, 221, 211)
(222, 891, 219)
(223, 680, 312)
(169, 224, 208)
(113, 225, 262)
(226, 745, 280)
(227, 703, 237)
(228, 611, 286)
(229, 569, 237)
(230, 873, 185)
(231, 726, 198)
(232, 786, 177)
(233, 278, 269)
(234, 875, 198)
(172, 235, 288)
(236, 765, 239)
(237, 259, 170)
(83, 238, 233)
(239, 850, 259)
(218, 240, 255)
(241, 907, 271)
(242, 499, 185)
(243, 774, 232)
(229, 244, 171)
(245, 777, 191)
(246, 635, 298)
(247, 563, 225)
(217, 248, 259)
(249, 937, 108)
(250, 478, 250)
(251, 987, 282)
(252, 901, 238)
(253, 526, 230)
(254, 810, 150)
(255, 786, 278)
(256, 411, 222)
(257, 856, 278)
(258, 795, 234)
(259, 284, 97)
(260, 329, 221)
(261, 526, 180)
(262, 809, 252)
(263, 327, 250)
(264, 474, 204)
(265, 351, 183)
(258, 266, 151)
(267, 864, 168)
(71, 268, 251)
(122, 269, 256)
(270, 815, 246)
(271, 901, 288)
(272, 316, 224)
(273, 329, 314)
