Weight of minimal spanning tree: 168648
Edges of tree:
(1, 115, 182)
(2, 918, 176)
(3, 509, 184)
(4, 327, 189)
(5, 722, 138)
(6, 970, 171)
(7, 307, 78)
(8, 709, 162)
(9, 492, 179)
(10, 841, 171)
(11, 145, 158)
(12, 284, 186)
(13, 82, 229)
(14, 39, 197)
(15, 727, 220)
(16, 521, 172)
(17, 136, 148)
(18, 467, 230)
(19, 110, 185)
(20, 219, 173)
(21, 229, 176)
(22, 640, 153)
(23, 737, 179)
(24, 618, 174)
(25, 476, 235)
(26, 324, 169)
(27, 544, 222)
(28, 528, 201)
(29, 531, 145)
(30, 69, 149)
(31, 502, 165)
(32, 215, 164)
(33, 657, 150)
(34, 242, 178)
(35, 429, 151)
(36, 249, 156)
(37, 399, 125)
(38, 568, 202)
(39, 987, 178)
(40, 648, 144)
(41, 718, 184)
(42, 986, 181)
(43, 86, 150)
(44, 464, 181)
(45, 133, 162)
(46, 617, 197)
(47, 659, 179)
(48, 63, 189)
(49, 324, 148)
(50, 101, 201)
(51, 659, 135)
(52, 433, 181)
(53, 200, 209)
(54, 142, 131)
(55, 502, 206)
(56, 671, 159)
(57, 138, 182)
(58, 790, 173)
(59, 997, 115)
(60, 647, 145)
(61, 363, 164)
(62, 529, 119)
(63, 158, 112)
(64, 932, 154)
(65, 475, 193)
(66, 336, 156)
(20, 67, 181)
(68, 258, 190)
(69, 494, 142)
(70, 240, 153)
(71, 899, 191)
(72, 385, 220)
(73, 475, 164)
(74, 282, 166)
(75, 524, 149)
(76, 404, 183)
(77, 236, 198)
(78, 603, 177)
(79, 570, 100)
(80, 597, 199)
(81, 577, 149)
(82, 666, 231)
(83, 596, 158)
(84, 369, 150)
(85, 178, 190)
(86, 741, 178)
(87, 347, 188)
(88, 809, 154)
(89, 171, 219)
(90, 459, 188)
(91, 892, 200)
(92, 213, 120)
(93, 271, 154)
(94, 808, 193)
(95, 567, 169)
(96, 998, 188)
(97, 696, 191)
(98, 367, 139)
(99, 200, 148)
(100, 122, 138)
(101, 806, 164)
(102, 783, 86)
(92, 103, 166)
(104, 354, 136)
(105, 883, 174)
(106, 785, 182)
(107, 372, 149)
(78, 108, 210)
(109, 546, 248)
(110, 433, 164)
(111, 142, 194)
(112, 126, 87)
(6, 113, 152)
(114, 118, 198)
(115, 606, 189)
(116, 508, 139)
(117, 436, 171)
(118, 524, 123)
(119, 873, 233)
(120, 349, 70)
(121, 543, 184)
(122, 346, 81)
(123, 828, 181)
(124, 873, 180)
(125, 984, 182)
(126, 174, 178)
(127, 130, 152)
(58, 128, 168)
(129, 422, 247)
(130, 483, 110)
(106, 131, 115)
(132, 239, 106)
(133, 766, 172)
(134, 675, 205)
(135, 578, 199)
(136, 859, 164)
(137, 480, 131)
(138, 216, 163)
(123, 139, 135)
(140, 370, 193)
(141, 964, 153)
(142, 958, 145)
(143, 346, 180)
(144, 567, 179)
(120, 145, 147)
(146, 181, 175)
(57, 147, 195)
(148, 872, 157)
(149, 363, 186)
(150, 506, 168)
(151, 876, 217)
(152, 421, 188)
(153, 504, 209)
(154, 422, 121)
(155, 769, 198)
(156, 731, 215)
(157, 343, 165)
(158, 464, 184)
(159, 902, 164)
(110, 160, 131)
(161, 379, 85)
(162, 801, 142)
(163, 611, 199)
(164, 982, 170)
(165, 770, 177)
(166, 784, 134)
(137, 167, 182)
(168, 784, 180)
(169, 652, 185)
(170, 352, 177)
(171, 888, 148)
(172, 709, 190)
(173, 626, 125)
(174, 742, 68)
(175, 835, 182)
(176, 974, 201)
(177, 679, 191)
(178, 290, 133)
(179, 721, 100)
(180, 727, 188)
(181, 377, 161)
(182, 323, 160)
(183, 734, 189)
(184, 465, 182)
(185, 705, 165)
(154, 186, 169)
(187, 307, 187)
(188, 971, 191)
(167, 189, 181)
(142, 190, 184)
(191, 410, 141)
(192, 963, 156)
(193, 854, 197)
(194, 895, 157)
(195, 868, 176)
(196, 850, 151)
(197, 284, 169)
(198, 740, 170)
(199, 510, 170)
(200, 519, 182)
(154, 201, 147)
(94, 202, 164)
(203, 242, 157)
(144, 204, 187)
(205, 467, 180)
(206, 599, 173)
(207, 395, 138)
(208, 394, 191)
(69, 209, 180)
(210, 360, 182)
(211, 772, 193)
(148, 212, 115)
(213, 229, 106)
(9, 214, 144)
(179, 215, 137)
(216, 275, 155)
(217, 750, 201)
(194, 218, 163)
(219, 925, 180)
(220, 813, 195)
(221, 309, 215)
(39, 222, 196)
(146, 223, 166)
(224, 728, 202)
(225, 770, 181)
(226, 843, 175)
(120, 227, 174)
(228, 860, 126)
(229, 404, 146)
(91, 230, 209)
(231, 748, 196)
(131, 232, 193)
(233, 645, 144)
(113, 234, 209)
(233, 235, 185)
(236, 604, 190)
(237, 718, 118)
(238, 904, 202)
(239, 389, 174)
(240, 749, 131)
(241, 503, 150)
(242, 704, 174)
(65, 243, 130)
(244, 607, 180)
(245, 260, 177)
(246, 987, 159)
(247, 421, 109)
(248, 480, 145)
(249, 580, 181)
(250, 347, 188)
(251, 343, 189)
(252, 776, 202)
(105, 253, 170)
(83, 254, 147)
(255, 742, 187)
(256, 895, 160)
(140, 257, 167)
(258, 384, 172)
(213, 259, 155)
(260, 584, 86)
(261, 626, 159)
(262, 622, 182)
(51, 263, 153)
(92, 264, 175)
(258, 265, 183)
(266, 780, 197)
(267, 946, 186)
(268, 629, 131)
(269, 953, 147)
(270, 896, 143)
(271, 531, 177)
(272, 910, 164)
(273, 703, 147)
(274, 297, 159)
(275, 679, 147)
(276, 667, 194)
(52, 277, 141)
(278, 891, 63)
(279, 722, 174)
(280, 399, 156)
(281, 714, 180)
(140, 282, 171)
(283, 305, 188)
(173, 284, 156)
(87, 285, 174)
(286, 789, 194)
(287, 965, 179)
(288, 717, 166)
(61, 289, 179)
(290, 702, 176)
(291, 873, 217)
(292, 706, 191)
(293, 656, 199)
(120, 294, 181)
(295, 803, 119)
(219, 296, 127)
(297, 659, 157)
(103, 298, 172)
(299, 773, 117)
(300, 562, 129)
(301, 765, 128)
(302, 406, 137)
(303, 436, 160)
(304, 408, 144)
(305, 371, 174)
(306, 943, 214)
