Weight of minimal spanning tree: 107590
Edges of tree:
(1, 974, 58)
(2, 526, 11)
(3, 46, 169)
(4, 870, 96)
(5, 279, 61)
(6, 126, 205)
(7, 361, 174)
(8, 738, 136)
(9, 94, 103)
(10, 495, 98)
(11, 165, 122)
(12, 668, 6)
(13, 731, 29)
(14, 205, 26)
(15, 367, 4)
(16, 408, 117)
(17, 376, 54)
(18, 421, 468)
(19, 364, 25)
(20, 548, 27)
(21, 190, 17)
(5, 22, 4)
(23, 187, 5)
(24, 143, 174)
(25, 170, 17)
(26, 960, 5)
(27, 418, 343)
(28, 561, 104)
(29, 595, 184)
(30, 675, 276)
(31, 475, 60)
(32, 305, 18)
(33, 92, 71)
(34, 933, 96)
(35, 702, 150)
(36, 908, 195)
(37, 861, 296)
(38, 887, 27)
(39, 567, 20)
(40, 770, 4)
(41, 246, 204)
(42, 628, 39)
(43, 507, 202)
(44, 309, 13)
(45, 685, 228)
(46, 121, 187)
(47, 216, 76)
(48, 319, 126)
(49, 920, 50)
(50, 360, 42)
(51, 903, 59)
(52, 674, 64)
(53, 799, 146)
(54, 473, 140)
(55, 557, 57)
(56, 152, 40)
(57, 474, 101)
(58, 571, 42)
(59, 826, 187)
(60, 852, 43)
(61, 379, 110)
(62, 718, 64)
(63, 551, 2)
(64, 568, 168)
(60, 65, 114)
(66, 629, 86)
(27, 67, 270)
(68, 877, 3)
(69, 526, 2)
(70, 833, 159)
(71, 395, 152)
(72, 618, 11)
(73, 547, 7)
(74, 999, 106)
(75, 957, 18)
(76, 171, 87)
(4, 77, 156)
(73, 78, 92)
(15, 79, 57)
(80, 597, 126)
(81, 996, 213)
(82, 816, 16)
(53, 83, 4)
(84, 719, 40)
(85, 702, 142)
(86, 626, 129)
(87, 606, 132)
(88, 529, 119)
(8, 89, 6)
(90, 457, 83)
(91, 96, 135)
(92, 749, 83)
(93, 476, 422)
(94, 181, 52)
(95, 896, 83)
(96, 306, 82)
(97, 568, 152)
(39, 98, 24)
(99, 439, 138)
(100, 425, 500)
(101, 416, 165)
(102, 539, 158)
(103, 518, 131)
(81, 104, 151)
(105, 230, 171)
(106, 941, 158)
(107, 220, 140)
(108, 871, 7)
(109, 513, 8)
(0, 110, 148)
(111, 684, 152)
