Weight of minimal spanning tree: 22329
Edges of tree:
(1, 799, 15)
(2, 705, 29)
(3, 216, 18)
(4, 80, 23)
(5, 666, 32)
(6, 75, 23)
(7, 185, 29)
(8, 97, 23)
(9, 149, 17)
(10, 508, 35)
(11, 370, 22)
(12, 249, 29)
(13, 697, 27)
(14, 562, 23)
(15, 863, 26)
(16, 964, 20)
(17, 252, 17)
(18, 956, 15)
(19, 864, 45)
(20, 500, 26)
(21, 977, 14)
(22, 28, 31)
(23, 808, 10)
(24, 346, 19)
(25, 463, 6)
(26, 370, 17)
(27, 814, 7)
(28, 734, 26)
(29, 763, 10)
(30, 434, 25)
(31, 897, 26)
(32, 936, 30)
(33, 235, 13)
(34, 267, 26)
(35, 556, 31)
(36, 835, 25)
(37, 446, 20)
(38, 424, 25)
(39, 109, 29)
(40, 865, 27)
(34, 41, 21)
(42, 228, 28)
(43, 593, 31)
(44, 796, 24)
(45, 762, 31)
(46, 394, 13)
(0, 47, 27)
(48, 820, 28)
(49, 168, 21)
(50, 520, 40)
(51, 854, 24)
(52, 908, 25)
(53, 346, 19)
(54, 823, 28)
(55, 558, 34)
(56, 480, 23)
(57, 229, 23)
(58, 992, 31)
(59, 236, 15)
(60, 436, 11)
(61, 885, 20)
(62, 428, 27)
(63, 72, 20)
(64, 81, 17)
(65, 771, 23)
(66, 132, 25)
(67, 564, 16)
(68, 520, 21)
(69, 767, 21)
(70, 216, 26)
(71, 476, 20)
(72, 673, 23)
(73, 731, 13)
(74, 976, 23)
(75, 102, 10)
(76, 397, 29)
(77, 97, 14)
(78, 351, 23)
(79, 209, 29)
(80, 213, 18)
(81, 974, 20)
(82, 471, 33)
(83, 352, 24)
(84, 85, 26)
(85, 104, 17)
(86, 664, 34)
(11, 87, 17)
(88, 494, 34)
(89, 848, 24)
(90, 133, 19)
(91, 936, 23)
(92, 237, 34)
(75, 93, 12)
(94, 797, 27)
(95, 518, 27)
(23, 96, 29)
(97, 548, 24)
(98, 105, 21)
(99, 495, 24)
(100, 985, 28)
(97, 101, 27)
(0, 102, 25)
(103, 899, 23)
(104, 392, 23)
(105, 168, 18)
(106, 633, 23)
(107, 754, 18)
(77, 108, 15)
(109, 489, 23)
(110, 550, 18)
(111, 808, 16)
(112, 688, 29)
(113, 841, 26)
(114, 554, 18)
(115, 821, 21)
