Value of maximum flow from 93 to 604 vertices: 61436
Flow:
(93, 698, 39)
(93, 980, 20)
(93, 49, 120)
(93, 869, 362)
(93, 643, 49)
(93, 353, 139)
(93, 569, 173)
(93, 176, 62)
(93, 191, 128)
(93, 720, 215)
(93, 910, 168)
(93, 304, 66)
(93, 409, 139)
(93, 512, 85)
(93, 0, 61)
(93, 850, 90)
(93, 386, 48)
(93, 973, 37)
(93, 675, 39)
(93, 317, 74)
(93, 311, 99)
(93, 400, 163)
(93, 489, 92)
(93, 608, 120)
(93, 603, 36)
(93, 275, 18)
(93, 668, 75)
(93, 726, 168)
(93, 464, 77)
(93, 288, 152)
(93, 598, 79)
(93, 496, 101)
(93, 950, 144)
(93, 958, 133)
(93, 528, 218)
(93, 877, 96)
(93, 379, 47)
(93, 560, 44)
(93, 332, 114)
(93, 170, 239)
(93, 886, 37)
(93, 733, 36)
(93, 563, 101)
(93, 860, 113)
(93, 830, 122)
(93, 481, 135)
(93, 625, 127)
(93, 14, 131)
(93, 449, 42)
(93, 273, 52)
(93, 233, 178)
(93, 260, 40)
(93, 141, 218)
(93, 961, 99)
(93, 336, 15)
(93, 112, 239)
(93, 763, 125)
(93, 845, 156)
(93, 217, 78)
(93, 396, 24)
(93, 462, 42)
(93, 51, 132)
(93, 266, 212)
(93, 343, 54)
(93, 609, 81)
(93, 256, 99)
(93, 406, 99)
(93, 761, 27)
(93, 972, 230)
(93, 280, 88)
(93, 285, 170)
(93, 352, 52)
(93, 416, 97)
(93, 923, 149)
(93, 5, 163)
(93, 164, 99)
(93, 759, 112)
(93, 543, 81)
(93, 384, 24)
(93, 211, 41)
(93, 106, 102)
(93, 839, 44)
(93, 652, 253)
(93, 564, 204)
(93, 694, 65)
(93, 418, 161)
(93, 323, 31)
(93, 626, 83)
(93, 780, 73)
(93, 721, 55)
(93, 274, 17)
(93, 63, 32)
(93, 482, 58)
(93, 306, 88)
(93, 168, 116)
(93, 743, 69)
(93, 905, 80)
(93, 892, 45)
(93, 546, 60)
(93, 229, 19)
(93, 577, 69)
(93, 981, 55)
(93, 458, 60)
(93, 89, 243)
(93, 531, 111)
(93, 610, 41)
(93, 931, 88)
(93, 88, 84)
(93, 521, 69)
(93, 654, 29)
(93, 466, 137)
(93, 344, 136)
(93, 760, 37)
(93, 498, 44)
(93, 203, 37)
(93, 635, 176)
(93, 402, 64)
(93, 102, 72)
(93, 945, 41)
(93, 948, 151)
(93, 165, 106)
(93, 423, 100)
(93, 861, 73)
(93, 896, 161)
(93, 938, 130)
(93, 700, 239)
(93, 739, 142)
(93, 915, 196)
(93, 596, 157)
(93, 451, 58)
(93, 524, 66)
(93, 852, 253)
(93, 483, 75)
(93, 270, 154)
(93, 305, 237)
(93, 807, 68)
(93, 339, 134)
(93, 541, 34)
(93, 809, 125)
(93, 771, 1)
(93, 194, 78)
(93, 918, 82)
(93, 404, 48)
(93, 278, 74)
(93, 841, 117)
(93, 611, 71)
(93, 629, 89)
(93, 935, 73)
(93, 408, 165)
(93, 788, 70)
(93, 263, 141)
(93, 383, 28)
(93, 811, 108)
(93, 764, 182)
(93, 898, 26)
(93, 480, 83)
(93, 831, 220)
(93, 526, 71)
(93, 163, 129)
(93, 235, 32)
(93, 452, 46)
(93, 968, 118)
(93, 314, 35)
(93, 349, 43)
(93, 801, 99)
(93, 253, 37)
(93, 133, 221)
(93, 186, 170)
(93, 230, 240)
(93, 628, 197)
(93, 940, 47)
(93, 411, 103)
(93, 699, 26)
(93, 711, 120)
(93, 484, 109)
(93, 19, 86)
(93, 570, 143)
(93, 155, 24)
(93, 826, 90)
(93, 439, 116)
(93, 548, 46)
(93, 25, 31)
(93, 913, 46)
(93, 823, 32)
(93, 190, 207)
(93, 825, 132)
(93, 777, 92)
(93, 612, 85)
(93, 448, 112)
(93, 688, 85)
(93, 166, 21)
(93, 943, 107)
(93, 741, 60)
(93, 993, 26)
(93, 865, 184)
(93, 500, 55)
(93, 181, 33)
(93, 73, 266)
(93, 387, 118)
(93, 533, 104)
(93, 243, 31)
(93, 440, 121)
(93, 246, 45)
(93, 979, 25)
(93, 267, 74)
(93, 556, 153)
(93, 397, 214)
(93, 870, 67)
(93, 42, 197)
(93, 245, 87)
(93, 118, 117)
(93, 378, 155)
(93, 149, 183)
(93, 894, 34)
(93, 428, 103)
