Value of maximum flow from 168 to 267 vertices: 63906
Flow:
(168, 889, 39)
(168, 664, 90)
(168, 879, 30)
(168, 755, 34)
(168, 819, 91)
(168, 73, 100)
(168, 853, 32)
(168, 383, 92)
(168, 904, 85)
(168, 995, 23)
(168, 544, 208)
(168, 812, 109)
(168, 941, 61)
(168, 45, 80)
(168, 757, 196)
(168, 897, 183)
(168, 940, 235)
(168, 139, 224)
(168, 318, 44)
(168, 361, 272)
(168, 108, 155)
(168, 374, 69)
(168, 982, 31)
(168, 849, 39)
(168, 589, 28)
(168, 126, 208)
(168, 800, 23)
(168, 645, 215)
(168, 249, 84)
(168, 260, 62)
(168, 288, 109)
(168, 614, 117)
(168, 151, 93)
(168, 891, 58)
(168, 877, 154)
(168, 949, 33)
(168, 352, 99)
(168, 521, 46)
(168, 392, 61)
(168, 561, 96)
(168, 657, 73)
(168, 743, 57)
(168, 69, 91)
(168, 37, 95)
(168, 986, 279)
(168, 370, 162)
(168, 867, 110)
(168, 625, 157)
(168, 486, 64)
(168, 449, 81)
(168, 881, 59)
(168, 539, 123)
(168, 330, 50)
(168, 489, 54)
(168, 520, 78)
(168, 513, 65)
(168, 655, 111)
(168, 473, 130)
(168, 545, 81)
(168, 799, 140)
(168, 937, 52)
(168, 220, 170)
(168, 202, 156)
(168, 906, 68)
(168, 761, 66)
(168, 609, 55)
(168, 728, 141)
(168, 898, 205)
(168, 636, 141)
(168, 329, 64)
(168, 44, 39)
(168, 829, 118)
(168, 644, 23)
(168, 497, 47)
(168, 788, 133)
(168, 990, 84)
(168, 529, 33)
(168, 174, 33)
(168, 600, 32)
(168, 599, 173)
(168, 410, 61)
(168, 61, 45)
(168, 245, 34)
(168, 434, 77)
(168, 745, 239)
(168, 13, 28)
(168, 418, 63)
(168, 2, 152)
(168, 97, 38)
(168, 810, 45)
(168, 989, 13)
(168, 440, 40)
(168, 198, 60)
(168, 679, 161)
(168, 306, 174)
(168, 983, 42)
(168, 756, 80)
(168, 101, 46)
(168, 541, 34)
(168, 951, 63)
(168, 70, 50)
